Id	X	Y	Z
34894	747773.2000	9877407.1000	-14.0476
34895	747799.2000	9877407.1000	-13.8846
34896	747825.2000	9877407.1000	-13.6968
34897	747851.2000	9877407.1000	-13.6338
34898	747877.2000	9877407.1000	-13.6404
34899	747903.2000	9877407.1000	-13.6684
34900	747929.2000	9877407.1000	-13.7153
34901	747955.2000	9877407.1000	-13.3152
34902	747981.2000	9877407.1000	-11.0149
34903	748007.2000	9877407.1000	-10.0168
34904	748033.2000	9877407.1000	-9.2748
34905	748059.2000	9877407.1000	-4.4278
34906	747045.2000	9877381.1000	-10.2112
34907	747071.2000	9877381.1000	-10.0692
34908	747097.2000	9877381.1000	-10.4822
34909	747123.2000	9877381.1000	-11.1936
34910	747149.2000	9877381.1000	-12.6181
34911	747175.2000	9877381.1000	-14.3772
34912	747201.2000	9877381.1000	-11.5476
34913	747227.2000	9877381.1000	-10.5228
34914	747253.2000	9877381.1000	-8.9034
34915	747279.2000	9877381.1000	-7.9780
34916	747305.2000	9877381.1000	-7.0232
34917	747331.2000	9877381.1000	-6.7325
34918	747357.2000	9877381.1000	-6.3018
34919	747383.2000	9877381.1000	-7.0499
34920	747409.2000	9877381.1000	-8.6649
34921	747435.2000	9877381.1000	-9.4082
34922	747461.2000	9877381.1000	-10.3783
34923	747487.2000	9877381.1000	-12.3228
34924	747513.2000	9877381.1000	-13.1095
34925	747539.2000	9877381.1000	-13.7049
34926	747565.2000	9877381.1000	-14.1403
34927	747591.2000	9877381.1000	-14.2173
34928	747617.2000	9877381.1000	-14.4224
34929	747643.2000	9877381.1000	-14.9469
34930	747669.2000	9877381.1000	-15.3354
34931	747695.2000	9877381.1000	-15.0862
34932	747721.2000	9877381.1000	-14.9008
34933	747747.2000	9877381.1000	-14.6798
34934	747773.2000	9877381.1000	-14.4247
34935	747799.2000	9877381.1000	-14.2581
34936	747825.2000	9877381.1000	-14.1096
34937	747851.2000	9877381.1000	-13.9435
34938	747877.2000	9877381.1000	-13.8990
34939	747903.2000	9877381.1000	-13.8080
34940	747929.2000	9877381.1000	-13.8650
34941	747955.2000	9877381.1000	-13.3575
34942	747981.2000	9877381.1000	-10.4030
34943	748007.2000	9877381.1000	-9.3735
34944	748033.2000	9877381.1000	-9.4581
34945	748059.2000	9877381.1000	-6.5910
34946	747045.2000	9877355.1000	-10.1128
34947	747071.2000	9877355.1000	-10.3232
34948	747097.2000	9877355.1000	-10.5410
34949	747123.2000	9877355.1000	-11.2598
34950	747149.2000	9877355.1000	-12.5854
34951	747175.2000	9877355.1000	-13.5216
34952	747201.2000	9877355.1000	-12.1163
34953	747227.2000	9877355.1000	-11.1035
34954	747253.2000	9877355.1000	-9.9037
34955	747279.2000	9877355.1000	-8.3560
34956	747305.2000	9877355.1000	-7.3343
34957	747331.2000	9877355.1000	-6.6440
34958	747357.2000	9877355.1000	-6.5658
34959	747383.2000	9877355.1000	-7.0625
34960	747409.2000	9877355.1000	-8.4614
34961	747435.2000	9877355.1000	-9.1929
34962	747461.2000	9877355.1000	-10.1335
34963	747487.2000	9877355.1000	-11.8844
34964	747513.2000	9877355.1000	-12.7735
34965	747539.2000	9877355.1000	-13.1448
34966	747565.2000	9877355.1000	-13.6282
34967	747591.2000	9877355.1000	-13.7820
34968	747617.2000	9877355.1000	-14.3041
34969	747643.2000	9877355.1000	-14.9859
34970	747669.2000	9877355.1000	-15.3577
34971	747695.2000	9877355.1000	-15.3057
34972	747721.2000	9877355.1000	-15.1051
34973	747747.2000	9877355.1000	-14.9070
34974	747773.2000	9877355.1000	-14.6198
34975	747799.2000	9877355.1000	-14.4648
34976	747825.2000	9877355.1000	-14.2215
34977	747851.2000	9877355.1000	-14.0772
34978	747877.2000	9877355.1000	-14.0395
34979	747903.2000	9877355.1000	-13.9790
34980	747929.2000	9877355.1000	-13.9203
34981	747955.2000	9877355.1000	-12.5017
34982	747981.2000	9877355.1000	-9.6230
34983	748007.2000	9877355.1000	-8.0263
34984	748033.2000	9877355.1000	-6.9513
34985	748059.2000	9877355.1000	-5.2456
34986	747045.2000	9877329.1000	-9.7599
34987	747071.2000	9877329.1000	-9.7009
34988	747097.2000	9877329.1000	-10.6522
34989	747123.2000	9877329.1000	-11.7252
34990	747149.2000	9877329.1000	-12.7097
34991	747175.2000	9877329.1000	-12.8065
34992	747201.2000	9877329.1000	-12.7543
34993	747227.2000	9877329.1000	-13.3481
34994	747253.2000	9877329.1000	-11.2539
34995	747279.2000	9877329.1000	-9.2294
34996	747305.2000	9877329.1000	-7.7336
34997	747331.2000	9877329.1000	-6.8766
34998	747357.2000	9877329.1000	-6.7170
34999	747383.2000	9877329.1000	-6.6784
35000	747409.2000	9877329.1000	-8.8666
35001	747435.2000	9877329.1000	-9.8788
35002	747461.2000	9877329.1000	-9.9591
35003	747487.2000	9877329.1000	-11.4949
35004	747513.2000	9877329.1000	-12.8003
35005	747539.2000	9877329.1000	-12.7126
35006	747565.2000	9877329.1000	-13.0693
35007	747591.2000	9877329.1000	-13.3843
35008	747617.2000	9877329.1000	-13.9978
35009	747643.2000	9877329.1000	-15.0609
35010	747669.2000	9877329.1000	-15.8979
35011	747695.2000	9877329.1000	-15.6518
35012	747721.2000	9877329.1000	-15.4904
35013	747747.2000	9877329.1000	-15.2034
35014	747773.2000	9877329.1000	-14.9085
35015	747799.2000	9877329.1000	-14.6986
35016	747825.2000	9877329.1000	-14.5788
35017	747851.2000	9877329.1000	-14.3360
35018	747877.2000	9877329.1000	-14.2357
35019	747903.2000	9877329.1000	-14.2319
35020	747929.2000	9877329.1000	-14.2984
35021	747955.2000	9877329.1000	-12.4291
35022	747981.2000	9877329.1000	-9.1578
35023	748007.2000	9877329.1000	-6.6438
35024	748033.2000	9877329.1000	-3.0965
35025	748059.2000	9877329.1000	-3.7577
35026	747045.2000	9877303.1000	-9.7835
35027	747071.2000	9877303.1000	-10.1113
35028	747097.2000	9877303.1000	-11.0170
35029	747123.2000	9877303.1000	-12.6349
35030	747149.2000	9877303.1000	-12.9738
35031	747175.2000	9877303.1000	-13.0714
35032	747201.2000	9877303.1000	-13.2906
35033	747227.2000	9877303.1000	-13.0962
35034	747253.2000	9877303.1000	-11.2582
35035	747279.2000	9877303.1000	-9.5593
35036	747305.2000	9877303.1000	-8.1996
35037	747331.2000	9877303.1000	-6.6150
35038	747357.2000	9877303.1000	-6.3328
35039	747383.2000	9877303.1000	-6.5214
35040	747409.2000	9877303.1000	-7.7803
35041	747435.2000	9877303.1000	-9.1018
35042	747461.2000	9877303.1000	-9.4940
35043	747487.2000	9877303.1000	-10.6559
35044	747513.2000	9877303.1000	-11.0888
35045	747539.2000	9877303.1000	-11.6969
35046	747565.2000	9877303.1000	-12.9761
35047	747591.2000	9877303.1000	-13.1717
35048	747617.2000	9877303.1000	-13.9281
35049	747643.2000	9877303.1000	-15.2497
35050	747669.2000	9877303.1000	-15.8735
35051	747695.2000	9877303.1000	-15.8483
35052	747721.2000	9877303.1000	-15.6191
35053	747747.2000	9877303.1000	-15.3857
35054	747773.2000	9877303.1000	-15.1033
35055	747799.2000	9877303.1000	-14.9179
35056	747825.2000	9877303.1000	-14.6502
35057	747851.2000	9877303.1000	-14.5147
35058	747877.2000	9877303.1000	-14.3882
35059	747903.2000	9877303.1000	-14.4103
35060	747929.2000	9877303.1000	-14.2212
35061	747955.2000	9877303.1000	-12.6620
35062	747981.2000	9877303.1000	-8.3347
35063	748007.2000	9877303.1000	-6.2142
35064	748033.2000	9877303.1000	-4.8779
35065	748059.2000	9877303.1000	-4.5989
35066	747045.2000	9877277.1000	-9.3505
35067	747071.2000	9877277.1000	-10.3978
35068	747097.2000	9877277.1000	-11.2463
35069	747123.2000	9877277.1000	-14.7799
35070	747149.2000	9877277.1000	-13.5285
35071	747175.2000	9877277.1000	-13.3498
35072	747201.2000	9877277.1000	-14.1391
35073	747227.2000	9877277.1000	-15.9174
35074	747253.2000	9877277.1000	-10.8133
35075	747279.2000	9877277.1000	-9.4627
35076	747305.2000	9877277.1000	-7.7739
35077	747331.2000	9877277.1000	-6.7945
35078	747357.2000	9877277.1000	-5.8114
35079	747383.2000	9877277.1000	-5.9157
35080	747409.2000	9877277.1000	-6.7948
35081	747435.2000	9877277.1000	-8.0351
35082	747461.2000	9877277.1000	-8.8464
35083	747487.2000	9877277.1000	-9.9148
35084	747513.2000	9877277.1000	-9.3898
35085	747539.2000	9877277.1000	-9.8470
35086	747565.2000	9877277.1000	-12.9122
35087	747591.2000	9877277.1000	-13.0252
35088	747617.2000	9877277.1000	-13.6497
35089	747643.2000	9877277.1000	-15.5130
35090	747669.2000	9877277.1000	-16.3594
35091	747695.2000	9877277.1000	-16.0929
35092	747721.2000	9877277.1000	-15.8796
35093	747747.2000	9877277.1000	-15.6331
35094	747773.2000	9877277.1000	-15.3595
35095	747799.2000	9877277.1000	-15.1619
35096	747825.2000	9877277.1000	-14.9194
35097	747851.2000	9877277.1000	-14.7251
35098	747877.2000	9877277.1000	-14.6503
35099	747903.2000	9877277.1000	-14.5995
35100	747929.2000	9877277.1000	-14.7562
35101	747955.2000	9877277.1000	-12.0650
35102	747981.2000	9877277.1000	-7.9726
35103	748007.2000	9877277.1000	-6.7699
35104	748033.2000	9877277.1000	-4.1938
35105	747045.2000	9877251.1000	-9.3098
35106	747071.2000	9877251.1000	-9.8485
35107	747097.2000	9877251.1000	-10.9579
35108	747123.2000	9877251.1000	-12.7056
35109	747149.2000	9877251.1000	-12.8204
35110	747175.2000	9877251.1000	-12.8050
35111	747201.2000	9877251.1000	-13.1902
35112	747227.2000	9877251.1000	-12.9264
35113	747253.2000	9877251.1000	-10.0247
35114	747279.2000	9877251.1000	-9.2706
35115	747305.2000	9877251.1000	-7.4837
35116	747331.2000	9877251.1000	-6.0246
35117	747357.2000	9877251.1000	-5.4892
35118	747383.2000	9877251.1000	-5.7267
35119	747409.2000	9877251.1000	-7.0331
35120	747435.2000	9877251.1000	-8.3981
35121	747461.2000	9877251.1000	-8.3858
35122	747487.2000	9877251.1000	-8.9336
35123	747513.2000	9877251.1000	-8.8659
35124	747539.2000	9877251.1000	-9.4485
35125	747565.2000	9877251.1000	-11.9787
35126	747591.2000	9877251.1000	-12.8402
35127	747617.2000	9877251.1000	-13.7229
35128	747643.2000	9877251.1000	-15.7255
35129	747669.2000	9877251.1000	-16.1883
35130	747695.2000	9877251.1000	-16.1768
35131	747721.2000	9877251.1000	-15.9864
35132	747747.2000	9877251.1000	-15.8038
35133	747773.2000	9877251.1000	-15.5247
35134	747799.2000	9877251.1000	-15.3030
35135	747825.2000	9877251.1000	-15.0265
35136	747851.2000	9877251.1000	-14.9271
35137	747877.2000	9877251.1000	-14.7462
35138	747903.2000	9877251.1000	-14.7046
35139	747929.2000	9877251.1000	-14.0440
35140	747955.2000	9877251.1000	-11.6760
35141	747981.2000	9877251.1000	-8.2246
35142	748007.2000	9877251.1000	-6.3307
35143	748033.2000	9877251.1000	-5.6233
35144	747045.2000	9877225.1000	-8.3489
35145	747071.2000	9877225.1000	-9.8711
35146	747097.2000	9877225.1000	-10.6414
35147	747123.2000	9877225.1000	-13.1611
35148	747149.2000	9877225.1000	-12.4073
35149	747175.2000	9877225.1000	-12.3637
35150	747201.2000	9877225.1000	-12.2232
35151	747227.2000	9877225.1000	-11.2244
35152	747253.2000	9877225.1000	-9.5287
35153	747279.2000	9877225.1000	-10.1952
35154	747305.2000	9877225.1000	-6.4423
35155	747331.2000	9877225.1000	-5.2585
35156	747357.2000	9877225.1000	-4.6711
35157	747383.2000	9877225.1000	-4.8999
35158	747409.2000	9877225.1000	-8.0217
35159	747435.2000	9877225.1000	-9.4603
35160	747461.2000	9877225.1000	-8.1593
35161	747487.2000	9877225.1000	-8.6887
35162	747513.2000	9877225.1000	-8.8972
35163	747539.2000	9877225.1000	-9.5879
35164	747565.2000	9877225.1000	-13.7553
35165	747591.2000	9877225.1000	-13.7532
35166	747617.2000	9877225.1000	-13.8818
35167	747643.2000	9877225.1000	-15.8235
35168	747669.2000	9877225.1000	-16.5687
35169	747695.2000	9877225.1000	-16.3675
35170	747721.2000	9877225.1000	-16.2267
35171	747747.2000	9877225.1000	-15.9755
35172	747773.2000	9877225.1000	-15.7118
35173	747799.2000	9877225.1000	-15.4755
35174	747825.2000	9877225.1000	-15.2829
35175	747851.2000	9877225.1000	-15.1052
35176	747877.2000	9877225.1000	-14.9854
35177	747903.2000	9877225.1000	-14.8883
35178	747929.2000	9877225.1000	-13.6141
35179	747955.2000	9877225.1000	-11.3677
35180	747981.2000	9877225.1000	-8.4780
35181	748007.2000	9877225.1000	-5.7503
35182	748033.2000	9877225.1000	-4.9836
35183	747045.2000	9877199.1000	-8.4455
35184	747071.2000	9877199.1000	-9.0716
35185	747097.2000	9877199.1000	-10.1042
35186	747123.2000	9877199.1000	-11.3730
35187	747149.2000	9877199.1000	-11.6310
35188	747175.2000	9877199.1000	-11.8767
35189	747201.2000	9877199.1000	-11.5827
35190	747227.2000	9877199.1000	-10.2659
35191	747253.2000	9877199.1000	-8.7725
35192	747279.2000	9877199.1000	-7.3076
35193	747305.2000	9877199.1000	-5.2091
35194	747331.2000	9877199.1000	-4.4099
35195	747357.2000	9877199.1000	-4.2541
35196	747383.2000	9877199.1000	-4.5425
35197	747409.2000	9877199.1000	-6.0291
35198	747435.2000	9877199.1000	-7.1344
35199	747461.2000	9877199.1000	-7.1410
35200	747487.2000	9877199.1000	-7.6510
35201	747513.2000	9877199.1000	-9.2639
35202	747539.2000	9877199.1000	-10.2841
35203	747565.2000	9877199.1000	-12.8896
35204	747591.2000	9877199.1000	-13.9145
35205	747617.2000	9877199.1000	-14.5254
35206	747643.2000	9877199.1000	-16.0081
35207	747669.2000	9877199.1000	-16.4747
35208	747695.2000	9877199.1000	-16.3973
35209	747721.2000	9877199.1000	-16.2573
35210	747747.2000	9877199.1000	-16.0402
35211	747773.2000	9877199.1000	-15.8167
35212	747799.2000	9877199.1000	-15.5999
35213	747825.2000	9877199.1000	-15.3991
35214	747851.2000	9877199.1000	-15.2775
35215	747877.2000	9877199.1000	-15.1040
35216	747903.2000	9877199.1000	-14.9345
35217	747929.2000	9877199.1000	-14.2524
35218	747955.2000	9877199.1000	-12.3513
35219	747981.2000	9877199.1000	-10.3693
35220	748007.2000	9877199.1000	-6.6654
35221	748033.2000	9877199.1000	-5.4016
35222	747045.2000	9877173.1000	-7.6267
35223	747071.2000	9877173.1000	-9.1563
35224	747097.2000	9877173.1000	-9.4403
35225	747123.2000	9877173.1000	-10.5998
35226	747149.2000	9877173.1000	-11.6268
35227	747175.2000	9877173.1000	-12.1261
35228	747201.2000	9877173.1000	-11.0885
35229	747227.2000	9877173.1000	-9.5781
35230	747253.2000	9877173.1000	-7.2501
35231	747279.2000	9877173.1000	-5.6674
35232	747305.2000	9877173.1000	-4.0965
35233	747331.2000	9877173.1000	-3.5687
35234	747357.2000	9877173.1000	-3.7001
35235	747383.2000	9877173.1000	-3.9984
35236	747409.2000	9877173.1000	-4.9902
35237	747435.2000	9877173.1000	-6.2417
35238	747461.2000	9877173.1000	-6.6416
35239	747487.2000	9877173.1000	-6.8221
35240	747513.2000	9877173.1000	-10.1082
35241	747539.2000	9877173.1000	-10.9930
35242	747565.2000	9877173.1000	-14.5592
35243	747591.2000	9877173.1000	-14.7883
35244	747617.2000	9877173.1000	-15.1687
35245	747643.2000	9877173.1000	-16.2080
35246	747669.2000	9877173.1000	-16.7059
35247	747695.2000	9877173.1000	-16.4870
35248	747721.2000	9877173.1000	-16.4019
35249	747747.2000	9877173.1000	-16.1823
35250	747773.2000	9877173.1000	-16.0100
35251	747799.2000	9877173.1000	-15.7298
35252	747825.2000	9877173.1000	-15.5489
35253	747851.2000	9877173.1000	-15.3012
35254	747877.2000	9877173.1000	-15.2516
35255	747903.2000	9877173.1000	-14.9636
35256	747929.2000	9877173.1000	-14.5257
35257	747955.2000	9877173.1000	-12.9499
35258	747981.2000	9877173.1000	-13.7180
35259	748007.2000	9877173.1000	-8.8539
35260	748033.2000	9877173.1000	-6.8711
35261	747045.2000	9877147.1000	-8.2405
35262	747071.2000	9877147.1000	-8.9085
35263	747097.2000	9877147.1000	-9.3182
35264	747123.2000	9877147.1000	-10.1780
35265	747149.2000	9877147.1000	-10.8516
35266	747175.2000	9877147.1000	-10.7742
35267	747201.2000	9877147.1000	-10.2199
35268	747227.2000	9877147.1000	-9.2359
35269	747253.2000	9877147.1000	-7.4942
35270	747279.2000	9877147.1000	-5.9790
35271	747305.2000	9877147.1000	-4.1039
35272	747331.2000	9877147.1000	-3.2040
35273	747357.2000	9877147.1000	-3.4299
35274	747383.2000	9877147.1000	-3.9517
35275	747409.2000	9877147.1000	-4.9702
35276	747435.2000	9877147.1000	-6.0492
35277	747461.2000	9877147.1000	-6.7569
35278	747487.2000	9877147.1000	-7.5510
35279	747513.2000	9877147.1000	-9.8177
35280	747539.2000	9877147.1000	-11.5654
35281	747565.2000	9877147.1000	-13.7113
35282	747591.2000	9877147.1000	-14.9851
35283	747617.2000	9877147.1000	-15.5737
35284	747643.2000	9877147.1000	-16.1299
35285	747669.2000	9877147.1000	-16.5893
35286	747695.2000	9877147.1000	-16.5019
35287	747721.2000	9877147.1000	-16.3885
35288	747747.2000	9877147.1000	-16.2232
35289	747773.2000	9877147.1000	-15.9899
35290	747799.2000	9877147.1000	-15.8475
35291	747825.2000	9877147.1000	-15.7138
35292	747851.2000	9877147.1000	-15.5432
35293	747877.2000	9877147.1000	-15.3325
35294	747903.2000	9877147.1000	-14.9023
35295	747929.2000	9877147.1000	-14.3497
35296	747955.2000	9877147.1000	-12.4687
35297	747981.2000	9877147.1000	-11.1507
35298	748007.2000	9877147.1000	-7.9084
35299	748033.2000	9877147.1000	-6.9008
35300	747045.2000	9877121.1000	-8.2191
35301	747071.2000	9877121.1000	-9.1025
35302	747097.2000	9877121.1000	-9.1613
35303	747123.2000	9877121.1000	-9.8045
35304	747149.2000	9877121.1000	-10.4104
35305	747175.2000	9877121.1000	-10.6171
35306	747201.2000	9877121.1000	-9.7182
35307	747227.2000	9877121.1000	-9.4848
35308	747253.2000	9877121.1000	-7.2873
35309	747279.2000	9877121.1000	-6.9379
35310	747305.2000	9877121.1000	-4.0629
35311	747331.2000	9877121.1000	-3.7364
35312	747357.2000	9877121.1000	-3.7635
35313	747383.2000	9877121.1000	-4.1665
35314	747409.2000	9877121.1000	-5.0076
35315	747435.2000	9877121.1000	-5.7256
35316	747461.2000	9877121.1000	-7.1510
35317	747487.2000	9877121.1000	-7.8178
35318	747513.2000	9877121.1000	-11.3419
35319	747539.2000	9877121.1000	-12.1790
35320	747565.2000	9877121.1000	-15.4730
35321	747591.2000	9877121.1000	-15.6703
35322	747617.2000	9877121.1000	-15.6743
35323	747643.2000	9877121.1000	-16.4086
35324	747669.2000	9877121.1000	-16.6927
35325	747695.2000	9877121.1000	-16.5741
35326	747721.2000	9877121.1000	-16.3984
35327	747747.2000	9877121.1000	-16.2836
35328	747773.2000	9877121.1000	-16.1059
35329	747799.2000	9877121.1000	-15.9676
35330	747825.2000	9877121.1000	-15.8942
35331	747851.2000	9877121.1000	-15.7420
35332	747877.2000	9877121.1000	-15.5572
35333	747903.2000	9877121.1000	-14.8518
35334	747929.2000	9877121.1000	-14.4959
35335	747955.2000	9877121.1000	-12.4393
35336	747981.2000	9877121.1000	-12.1019
35337	748007.2000	9877121.1000	-6.6080
35338	747045.2000	9877095.1000	-8.4256
35339	747071.2000	9877095.1000	-8.8030
35340	747097.2000	9877095.1000	-9.1457
35341	747123.2000	9877095.1000	-9.7531
35342	747149.2000	9877095.1000	-10.1371
35343	747175.2000	9877095.1000	-9.9314
35344	747201.2000	9877095.1000	-9.1979
35345	747227.2000	9877095.1000	-8.1612
35346	747253.2000	9877095.1000	-7.3537
35347	747279.2000	9877095.1000	-6.1224
35348	747305.2000	9877095.1000	-4.7005
35349	747331.2000	9877095.1000	-4.1671
35350	747357.2000	9877095.1000	-3.7367
35351	747383.2000	9877095.1000	-3.8705
35352	747409.2000	9877095.1000	-4.4806
35353	747435.2000	9877095.1000	-5.2416
35354	747461.2000	9877095.1000	-7.4476
35355	747487.2000	9877095.1000	-9.0705
35356	747513.2000	9877095.1000	-11.8784
35357	747539.2000	9877095.1000	-13.1545
35358	747565.2000	9877095.1000	-14.3517
35359	747591.2000	9877095.1000	-15.3810
35360	747617.2000	9877095.1000	-16.0022
35361	747643.2000	9877095.1000	-16.4745
35362	747669.2000	9877095.1000	-16.6770
35363	747695.2000	9877095.1000	-16.5432
35364	747721.2000	9877095.1000	-16.4205
35365	747747.2000	9877095.1000	-16.2806
35366	747773.2000	9877095.1000	-16.1650
35367	747799.2000	9877095.1000	-16.1177
35368	747825.2000	9877095.1000	-15.9402
35369	747851.2000	9877095.1000	-15.7491
35370	747877.2000	9877095.1000	-15.4057
35371	747903.2000	9877095.1000	-14.5737
35372	747929.2000	9877095.1000	-13.7713
35373	747955.2000	9877095.1000	-11.8191
35374	747981.2000	9877095.1000	-10.2798
35375	748007.2000	9877095.1000	-7.1535
35376	747045.2000	9877069.1000	-8.2495
35377	747071.2000	9877069.1000	-8.3701
35378	747097.2000	9877069.1000	-8.6019
35379	747123.2000	9877069.1000	-8.9991
35380	747149.2000	9877069.1000	-9.8729
35381	747175.2000	9877069.1000	-9.6773
35382	747201.2000	9877069.1000	-9.2530
35383	747227.2000	9877069.1000	-9.3832
35384	747253.2000	9877069.1000	-7.3933
35385	747279.2000	9877069.1000	-6.7364
35386	747305.2000	9877069.1000	-5.3432
35387	747331.2000	9877069.1000	-4.3242
35388	747357.2000	9877069.1000	-3.4883
35389	747383.2000	9877069.1000	-3.5760
35390	747409.2000	9877069.1000	-4.1377
35391	747435.2000	9877069.1000	-4.5566
35392	747461.2000	9877069.1000	-8.0150
35393	747487.2000	9877069.1000	-9.3419
35394	747513.2000	9877069.1000	-13.1885
35395	747539.2000	9877069.1000	-14.0255
35396	747565.2000	9877069.1000	-15.0226
35397	747591.2000	9877069.1000	-15.7140
35398	747617.2000	9877069.1000	-16.1531
35399	747643.2000	9877069.1000	-16.4888
35400	747669.2000	9877069.1000	-16.5755
35401	747695.2000	9877069.1000	-16.4769
35402	747721.2000	9877069.1000	-16.3950
35403	747747.2000	9877069.1000	-16.2679
35404	747773.2000	9877069.1000	-16.1676
35405	747799.2000	9877069.1000	-16.1768
35406	747825.2000	9877069.1000	-16.0543
35407	747851.2000	9877069.1000	-15.8537
35408	747877.2000	9877069.1000	-15.9638
35409	747903.2000	9877069.1000	-14.5093
35410	747929.2000	9877069.1000	-13.9500
35411	747955.2000	9877069.1000	-11.3830
35412	747981.2000	9877069.1000	-10.6741
35413	748007.2000	9877069.1000	-6.3127
35414	747045.2000	9877043.1000	-7.9131
35415	747071.2000	9877043.1000	-8.5548
35416	747097.2000	9877043.1000	-8.4547
35417	747123.2000	9877043.1000	-8.7099
35418	747149.2000	9877043.1000	-9.6108
35419	747175.2000	9877043.1000	-9.8964
35420	747201.2000	9877043.1000	-9.7971
35421	747227.2000	9877043.1000	-9.2010
35422	747253.2000	9877043.1000	-8.0957
35423	747279.2000	9877043.1000	-7.9800
35424	747305.2000	9877043.1000	-4.8856
35425	747331.2000	9877043.1000	-3.7889
35426	747357.2000	9877043.1000	-3.7021
35427	747383.2000	9877043.1000	-3.5175
35428	747409.2000	9877043.1000	-3.3432
35429	747435.2000	9877043.1000	-3.7499
35430	747461.2000	9877043.1000	-7.7475
35431	747487.2000	9877043.1000	-10.1605
35432	747513.2000	9877043.1000	-13.7874
35433	747539.2000	9877043.1000	-14.8881
35434	747565.2000	9877043.1000	-16.3001
35435	747591.2000	9877043.1000	-16.3365
35436	747617.2000	9877043.1000	-16.4283
35437	747643.2000	9877043.1000	-16.6026
35438	747669.2000	9877043.1000	-16.6532
35439	747695.2000	9877043.1000	-16.5136
35440	747721.2000	9877043.1000	-16.4133
35441	747747.2000	9877043.1000	-16.3674
35442	747773.2000	9877043.1000	-16.3313
35443	747799.2000	9877043.1000	-16.2714
35444	747825.2000	9877043.1000	-16.1650
35445	747851.2000	9877043.1000	-15.6676
35446	747877.2000	9877043.1000	-15.0636
35447	747903.2000	9877043.1000	-13.8820
35448	747929.2000	9877043.1000	-13.1889
35449	747955.2000	9877043.1000	-10.9228
35450	747981.2000	9877043.1000	-9.7443
35451	748007.2000	9877043.1000	-8.8476
35452	747045.2000	9877017.1000	-7.7133
35453	747071.2000	9877017.1000	-8.8456
35454	747097.2000	9877017.1000	-7.8653
35455	747123.2000	9877017.1000	-8.1281
35456	747149.2000	9877017.1000	-9.3668
35457	747175.2000	9877017.1000	-9.9995
35458	747201.2000	9877017.1000	-10.7796
35459	747227.2000	9877017.1000	-10.0143
35460	747253.2000	9877017.1000	-9.3953
35461	747279.2000	9877017.1000	-9.9242
35462	747305.2000	9877017.1000	-5.2791
35463	747331.2000	9877017.1000	-3.5585
35464	747357.2000	9877017.1000	-3.9342
35465	747383.2000	9877017.1000	-3.6935
35466	747409.2000	9877017.1000	-3.3718
35467	747435.2000	9877017.1000	-4.0983
35468	747461.2000	9877017.1000	-9.1315
35469	747487.2000	9877017.1000	-10.9732
35470	747513.2000	9877017.1000	-14.5782
35471	747539.2000	9877017.1000	-15.7500
35472	747565.2000	9877017.1000	-16.3663
35473	747591.2000	9877017.1000	-16.4243
35474	747617.2000	9877017.1000	-16.5010
35475	747643.2000	9877017.1000	-16.6215
35476	747669.2000	9877017.1000	-16.7151
35477	747695.2000	9877017.1000	-16.5366
35478	747721.2000	9877017.1000	-16.3984
35479	747747.2000	9877017.1000	-16.3831
35480	747773.2000	9877017.1000	-16.4615
35481	747799.2000	9877017.1000	-16.3547
35482	747825.2000	9877017.1000	-16.1129
35483	747851.2000	9877017.1000	-15.5828
35484	747877.2000	9877017.1000	-14.5654
35485	747903.2000	9877017.1000	-13.3838
35486	747929.2000	9877017.1000	-13.2522
35487	747955.2000	9877017.1000	-11.0594
35488	747981.2000	9877017.1000	-9.8463
35489	748007.2000	9877017.1000	-9.5284
35490	747071.2000	9876991.1000	-6.2452
35491	747097.2000	9876991.1000	-5.9355
35492	747123.2000	9876991.1000	-7.2114
35493	747149.2000	9876991.1000	-9.0116
35494	747175.2000	9876991.1000	-11.3383
35495	747201.2000	9876991.1000	-11.2837
35496	747227.2000	9876991.1000	-11.5093
35497	747253.2000	9876991.1000	-10.7330
35498	747279.2000	9876991.1000	-10.8747
35499	747305.2000	9876991.1000	-7.3027
35500	747331.2000	9876991.1000	-6.2179
35501	747357.2000	9876991.1000	-4.9763
35502	747383.2000	9876991.1000	-4.9569
35503	747409.2000	9876991.1000	-5.9737
35504	747435.2000	9876991.1000	-7.0540
35505	747461.2000	9876991.1000	-10.6117
35506	747487.2000	9876991.1000	-12.5839
35507	747513.2000	9876991.1000	-14.5215
35508	747539.2000	9876991.1000	-15.7158
35509	747565.2000	9876991.1000	-16.5011
35510	747591.2000	9876991.1000	-16.5656
35511	747617.2000	9876991.1000	-16.6000
35512	747643.2000	9876991.1000	-16.6068
35513	747669.2000	9876991.1000	-16.5923
35514	747695.2000	9876991.1000	-16.5112
35515	747721.2000	9876991.1000	-16.4165
35516	747747.2000	9876991.1000	-16.4190
35517	747773.2000	9876991.1000	-16.4527
35518	747799.2000	9876991.1000	-16.3766
35519	747825.2000	9876991.1000	-16.0179
35520	747851.2000	9876991.1000	-15.4224
35521	747877.2000	9876991.1000	-15.3353
35522	747903.2000	9876991.1000	-13.3909
35523	747929.2000	9876991.1000	-12.2343
35524	747955.2000	9876991.1000	-10.1872
35525	747981.2000	9876991.1000	-9.4761
35526	747097.2000	9876965.1000	-4.9228
35527	747123.2000	9876965.1000	-6.5084
35528	747149.2000	9876965.1000	-8.5170
