No	Id	X	Y	Intensitas
23328	23328	746447.2460	9881573.3600	-13.4759
23329	23329	746473.2460	9881573.3600	-13.8568
23330	23330	746499.2460	9881573.3600	-14.3846
23331	23331	746525.2460	9881573.3600	-15.1336
23332	23332	746551.2460	9881573.3600	-14.4485
23333	23333	746577.2460	9881573.3600	-14.4680
23334	23334	746603.2460	9881573.3600	-14.7510
23335	23335	746629.2460	9881573.3600	-14.2060
23336	23336	746655.2460	9881573.3600	-13.4771
23337	23337	746681.2460	9881573.3600	-15.3554
23338	23338	746707.2460	9881573.3600	-14.2953
23339	23339	746733.2460	9881573.3600	-16.5403
23340	23340	746759.2460	9881573.3600	-16.9061
23341	23341	746785.2460	9881573.3600	-18.5950
23342	23342	746811.2460	9881573.3600	-18.3062
23343	23343	746837.2460	9881573.3600	-18.4274
23344	23344	746863.2460	9881573.3600	-18.7057
23345	23345	746889.2460	9881573.3600	-18.1727
23346	23346	746915.2460	9881573.3600	-17.2899
23347	23347	746941.2460	9881573.3600	-16.4757
23348	23348	746967.2460	9881573.3600	-16.0138
23349	23349	746993.2460	9881573.3600	-15.9016
23350	23350	747019.2460	9881573.3600	-16.1828
23351	23351	747045.2460	9881573.3600	-15.5501
23352	23352	747071.2460	9881573.3600	-14.4006
23353	23353	747097.2460	9881573.3600	-12.6246
23354	23354	747123.2460	9881573.3600	-13.1405
23355	23355	747149.2460	9881573.3600	-13.7459
23356	23356	747175.2460	9881573.3600	-13.9516
23357	23357	747201.2460	9881573.3600	-14.4472
23358	23358	747227.2460	9881573.3600	-14.5423
23359	23359	747253.2460	9881573.3600	-12.0625
23360	23360	747279.2460	9881573.3600	-11.7996
23361	23361	747305.2460	9881573.3600	-9.8334
23362	23362	747331.2460	9881573.3600	-9.7810
23363	23363	747357.2460	9881573.3600	-9.3224
23364	23364	747383.2460	9881573.3600	-9.5480
23365	23365	747409.2460	9881573.3600	-10.0445
23366	23366	747435.2460	9881573.3600	-8.6884
23367	23367	747461.2460	9881573.3600	-10.6755
23368	23368	747487.2460	9881573.3600	-11.1922
23369	23369	747513.2460	9881573.3600	-10.5490
23370	23370	747539.2460	9881573.3600	-10.5503
23371	23371	747565.2460	9881573.3600	-11.8737
23372	23372	747591.2460	9881573.3600	-11.3915
23373	23373	747617.2460	9881573.3600	-10.8205
23374	23374	747643.2460	9881573.3600	-10.5615
23375	23375	747669.2460	9881573.3600	-10.2078
23376	23376	747695.2460	9881573.3600	-9.9494
23377	23377	747721.2460	9881573.3600	-10.1306
23378	23378	747747.2460	9881573.3600	-10.7082
23379	23379	747773.2460	9881573.3600	-12.2631
23380	23380	747799.2460	9881573.3600	-12.2407
23381	23381	747825.2460	9881573.3600	-11.1557
23382	23382	747851.2460	9881573.3600	-11.1200
23383	23383	747877.2460	9881573.3600	-10.8611
23384	23384	747903.2460	9881573.3600	-10.4501
23385	23385	747929.2460	9881573.3600	-13.2857
23386	23386	747955.2460	9881573.3600	-14.4343
23387	23387	747981.2460	9881573.3600	-13.7319
23388	23388	748007.2460	9881573.3600	-13.8189
23389	23389	748033.2460	9881573.3600	-14.6539
23390	23390	748059.2460	9881573.3600	-16.6072
23391	23391	748085.2460	9881573.3600	-17.6122
23392	23392	748111.2460	9881573.3600	-18.1453
23393	23393	748137.2460	9881573.3600	-17.4853
23394	23394	748163.2460	9881573.3600	-18.4221
23395	23395	748189.2460	9881573.3600	-18.2624
23396	23396	748215.2460	9881573.3600	-18.4483
23397	23397	748241.2460	9881573.3600	-16.7795
23398	23398	748267.2460	9881573.3600	-16.2364
23399	23399	748293.2460	9881573.3600	-14.8386
23400	23400	748319.2460	9881573.3600	-13.7247
23401	23401	748345.2460	9881573.3600	-12.7636
23402	23402	748371.2460	9881573.3600	-11.2753
23403	23403	748397.2460	9881573.3600	-11.6762
23404	23404	748423.2460	9881573.3600	-11.3311
23405	23405	748449.2460	9881573.3600	-9.6253
23406	23406	748475.2460	9881573.3600	-9.7261
23407	23407	748501.2460	9881573.3600	-12.6760
23408	23408	748527.2460	9881573.3600	-11.0366
23409	23409	744835.2460	9881547.3600	-6.6229
23410	23410	744861.2460	9881547.3600	-9.0325
23411	23411	744887.2460	9881547.3600	-11.3770
23412	23412	744913.2460	9881547.3600	-10.7456
23413	23413	744939.2460	9881547.3600	-10.2667
23414	23414	744965.2460	9881547.3600	-9.5496
23415	23415	744991.2460	9881547.3600	-10.3696
23416	23416	745017.2460	9881547.3600	-10.9409
23417	23417	745043.2460	9881547.3600	-10.8071
23418	23418	745069.2460	9881547.3600	-10.7749
23419	23419	745095.2460	9881547.3600	-8.5391
23420	23420	745121.2460	9881547.3600	-11.1364
23421	23421	745147.2460	9881547.3600	-11.5538
23422	23422	745173.2460	9881547.3600	-13.0845
23423	23423	745199.2460	9881547.3600	-13.2151
23424	23424	745225.2460	9881547.3600	-13.3151
23425	23425	745251.2460	9881547.3600	-12.9583
23426	23426	745277.2460	9881547.3600	-12.7881
23427	23427	745303.2460	9881547.3600	-12.1445
23428	23428	745329.2460	9881547.3600	-12.3727
23429	23429	745355.2460	9881547.3600	-10.4927
23430	23430	745381.2460	9881547.3600	-9.9132
23431	23431	745407.2460	9881547.3600	-10.5321
23432	23432	745433.2460	9881547.3600	-13.6657
23433	23433	745459.2460	9881547.3600	-12.1348
23434	23434	745485.2460	9881547.3600	-12.3655
23435	23435	745511.2460	9881547.3600	-13.6429
23436	23436	745537.2460	9881547.3600	-13.0018
23437	23437	745563.2460	9881547.3600	-12.5408
23438	23438	745589.2460	9881547.3600	-13.0172
23439	23439	745615.2460	9881547.3600	-12.9075
23440	23440	745641.2460	9881547.3600	-12.0508
23441	23441	745667.2460	9881547.3600	-11.7865
23442	23442	745693.2460	9881547.3600	-13.3520
23443	23443	745719.2460	9881547.3600	-13.5378
23444	23444	745745.2460	9881547.3600	-14.2481
23445	23445	745771.2460	9881547.3600	-13.9491
23446	23446	745797.2460	9881547.3600	-14.7896
23447	23447	745823.2460	9881547.3600	-15.8914
23448	23448	745849.2460	9881547.3600	-16.1742
23449	23449	745875.2460	9881547.3600	-15.2470
23450	23450	745901.2460	9881547.3600	-14.3331
23451	23451	745927.2460	9881547.3600	-13.7038
23452	23452	745953.2460	9881547.3600	-12.9512
23453	23453	745979.2460	9881547.3600	-13.0285
23454	23454	746005.2460	9881547.3600	-13.9201
23455	23455	746031.2460	9881547.3600	-13.7272
23456	23456	746057.2460	9881547.3600	-13.2364
23457	23457	746083.2460	9881547.3600	-12.9687
23458	23458	746109.2460	9881547.3600	-12.7903
23459	23459	746135.2460	9881547.3600	-13.9855
23460	23460	746161.2460	9881547.3600	-13.9042
23461	23461	746187.2460	9881547.3600	-13.8887
23462	23462	746213.2460	9881547.3600	-13.8370
23463	23463	746239.2460	9881547.3600	-13.8153
23464	23464	746265.2460	9881547.3600	-14.2109
23465	23465	746291.2460	9881547.3600	-13.8103
23466	23466	746317.2460	9881547.3600	-12.8689
23467	23467	746343.2460	9881547.3600	-12.6105
23468	23468	746369.2460	9881547.3600	-12.9620
23469	23469	746395.2460	9881547.3600	-12.6435
23470	23470	746421.2460	9881547.3600	-12.8512
23471	23471	746447.2460	9881547.3600	-12.5440
23472	23472	746473.2460	9881547.3600	-13.3131
23473	23473	746499.2460	9881547.3600	-13.6125
23474	23474	746525.2460	9881547.3600	-14.6829
23475	23475	746551.2460	9881547.3600	-14.5878
23476	23476	746577.2460	9881547.3600	-14.6750
23477	23477	746603.2460	9881547.3600	-14.0508
23478	23478	746629.2460	9881547.3600	-13.9426
23479	23479	746655.2460	9881547.3600	-13.4789
23480	23480	746681.2460	9881547.3600	-14.4438
23481	23481	746707.2460	9881547.3600	-15.1080
23482	23482	746733.2460	9881547.3600	-16.8925
23483	23483	746759.2460	9881547.3600	-17.8380
23484	23484	746785.2460	9881547.3600	-17.7729
23485	23485	746811.2460	9881547.3600	-18.3523
23486	23486	746837.2460	9881547.3600	-18.3969
23487	23487	746863.2460	9881547.3600	-18.4362
23488	23488	746889.2460	9881547.3600	-18.3160
23489	23489	746915.2460	9881547.3600	-16.9519
23490	23490	746941.2460	9881547.3600	-16.0758
23491	23491	746967.2460	9881547.3600	-15.3030
23492	23492	746993.2460	9881547.3600	-15.7871
23493	23493	747019.2460	9881547.3600	-16.1693
23494	23494	747045.2460	9881547.3600	-16.8811
23495	23495	747071.2460	9881547.3600	-14.5678
23496	23496	747097.2460	9881547.3600	-13.4800
23497	23497	747123.2460	9881547.3600	-13.0267
23498	23498	747149.2460	9881547.3600	-13.8200
23499	23499	747175.2460	9881547.3600	-14.1107
23500	23500	747201.2460	9881547.3600	-14.5406
23501	23501	747227.2460	9881547.3600	-12.5175
23502	23502	747253.2460	9881547.3600	-12.5918
23503	23503	747279.2460	9881547.3600	-9.8377
23504	23504	747305.2460	9881547.3600	-8.6610
23505	23505	747331.2460	9881547.3600	-9.1167
23506	23506	747357.2460	9881547.3600	-10.1544
23507	23507	747383.2460	9881547.3600	-10.2982
23508	23508	747409.2460	9881547.3600	-10.9246
23509	23509	747435.2460	9881547.3600	-11.0908
23510	23510	747461.2460	9881547.3600	-11.3945
23511	23511	747487.2460	9881547.3600	-12.4016
23512	23512	747513.2460	9881547.3600	-11.0343
23513	23513	747539.2460	9881547.3600	-11.2926
23514	23514	747565.2460	9881547.3600	-10.0427
23515	23515	747591.2460	9881547.3600	-10.4563
23516	23516	747617.2460	9881547.3600	-9.8971
23517	23517	747643.2460	9881547.3600	-10.7200
23518	23518	747669.2460	9881547.3600	-10.6752
23519	23519	747695.2460	9881547.3600	-10.9991
23520	23520	747721.2460	9881547.3600	-11.7348
23521	23521	747747.2460	9881547.3600	-13.3983
23522	23522	747773.2460	9881547.3600	-13.2552
23523	23523	747799.2460	9881547.3600	-12.6119
23524	23524	747825.2460	9881547.3600	-11.2058
23525	23525	747851.2460	9881547.3600	-11.6117
23526	23526	747877.2460	9881547.3600	-11.3677
23527	23527	747903.2460	9881547.3600	-12.0995
23528	23528	747929.2460	9881547.3600	-14.7253
23529	23529	747955.2460	9881547.3600	-14.8685
23530	23530	747981.2460	9881547.3600	-14.2783
23531	23531	748007.2460	9881547.3600	-14.4611
23532	23532	748033.2460	9881547.3600	-14.5089
23533	23533	748059.2460	9881547.3600	-15.7736
23534	23534	748085.2460	9881547.3600	-17.6417
23535	23535	748111.2460	9881547.3600	-18.5820
23536	23536	748137.2460	9881547.3600	-18.5358
23537	23537	748163.2460	9881547.3600	-19.2099
23538	23538	748189.2460	9881547.3600	-19.6283
23539	23539	748215.2460	9881547.3600	-19.3282
23540	23540	748241.2460	9881547.3600	-17.4337
23541	23541	748267.2460	9881547.3600	-16.9808
23542	23542	748293.2460	9881547.3600	-15.3000
23543	23543	748319.2460	9881547.3600	-14.4758
23544	23544	748345.2460	9881547.3600	-13.5673
23545	23545	748371.2460	9881547.3600	-13.5890
23546	23546	748397.2460	9881547.3600	-13.6282
23547	23547	748423.2460	9881547.3600	-11.6559
23548	23548	748449.2460	9881547.3600	-10.7518
23549	23549	748475.2460	9881547.3600	-12.9338
23550	23550	748501.2460	9881547.3600	-12.2796
23551	23551	748527.2460	9881547.3600	-12.4104
23552	23552	744913.2460	9881521.3600	-10.7880
23553	23553	744939.2460	9881521.3600	-9.6986
23554	23554	744965.2460	9881521.3600	-8.4230
23555	23555	744991.2460	9881521.3600	-10.0611
23556	23556	745017.2460	9881521.3600	-9.6191
23557	23557	745043.2460	9881521.3600	-11.0004
23558	23558	745069.2460	9881521.3600	-9.9959
23559	23559	745095.2460	9881521.3600	-9.8432
23560	23560	745121.2460	9881521.3600	-11.1597
23561	23561	745147.2460	9881521.3600	-11.8459
23562	23562	745173.2460	9881521.3600	-12.8158
23563	23563	745199.2460	9881521.3600	-13.2606
23564	23564	745225.2460	9881521.3600	-13.2073
23565	23565	745251.2460	9881521.3600	-12.5013
23566	23566	745277.2460	9881521.3600	-11.8747
23567	23567	745303.2460	9881521.3600	-12.7174
23568	23568	745329.2460	9881521.3600	-12.9354
23569	23569	745355.2460	9881521.3600	-11.0521
23570	23570	745381.2460	9881521.3600	-10.2944
23571	23571	745407.2460	9881521.3600	-10.7266
23572	23572	745433.2460	9881521.3600	-13.8957
23573	23573	745459.2460	9881521.3600	-11.9489
23574	23574	745485.2460	9881521.3600	-12.6281
23575	23575	745511.2460	9881521.3600	-13.2776
23576	23576	745537.2460	9881521.3600	-13.1789
23577	23577	745563.2460	9881521.3600	-12.2895
23578	23578	745589.2460	9881521.3600	-12.4400
23579	23579	745615.2460	9881521.3600	-12.5871
23580	23580	745641.2460	9881521.3600	-11.6872
23581	23581	745667.2460	9881521.3600	-11.6801
23582	23582	745693.2460	9881521.3600	-12.3526
23583	23583	745719.2460	9881521.3600	-13.8060
23584	23584	745745.2460	9881521.3600	-9.6193
23585	23585	745771.2460	9881521.3600	-14.2305
23586	23586	745797.2460	9881521.3600	-15.3255
23587	23587	745823.2460	9881521.3600	-15.7828
23588	23588	745849.2460	9881521.3600	-15.8575
23589	23589	745875.2460	9881521.3600	-15.0184
23590	23590	745901.2460	9881521.3600	-13.0782
23591	23591	745927.2460	9881521.3600	-13.1844
23592	23592	745953.2460	9881521.3600	-13.2527
23593	23593	745979.2460	9881521.3600	-13.2658
23594	23594	746005.2460	9881521.3600	-13.8839
23595	23595	746031.2460	9881521.3600	-13.9722
23596	23596	746057.2460	9881521.3600	-12.8463
23597	23597	746083.2460	9881521.3600	-12.7577
23598	23598	746109.2460	9881521.3600	-13.2540
23599	23599	746135.2460	9881521.3600	-14.5123
23600	23600	746161.2460	9881521.3600	-13.9542
23601	23601	746187.2460	9881521.3600	-13.5122
23602	23602	746213.2460	9881521.3600	-14.1032
23603	23603	746239.2460	9881521.3600	-14.3047
23604	23604	746265.2460	9881521.3600	-13.9285
23605	23605	746291.2460	9881521.3600	-14.3222
23606	23606	746317.2460	9881521.3600	-14.2919
23607	23607	746343.2460	9881521.3600	-13.1035
23608	23608	746369.2460	9881521.3600	-12.7101
23609	23609	746395.2460	9881521.3600	-13.4309
23610	23610	746421.2460	9881521.3600	-12.7379
23611	23611	746447.2460	9881521.3600	-12.6914
23612	23612	746473.2460	9881521.3600	-12.7119
23613	23613	746499.2460	9881521.3600	-13.4815
23614	23614	746525.2460	9881521.3600	-14.6622
23615	23615	746551.2460	9881521.3600	-14.3492
23616	23616	746577.2460	9881521.3600	-14.6633
23617	23617	746603.2460	9881521.3600	-14.0648
23618	23618	746629.2460	9881521.3600	-13.5330
23619	23619	746655.2460	9881521.3600	-14.1303
23620	23620	746681.2460	9881521.3600	-13.6259
23621	23621	746707.2460	9881521.3600	-15.3108
23622	23622	746733.2460	9881521.3600	-16.9876
23623	23623	746759.2460	9881521.3600	-17.8439
23624	23624	746785.2460	9881521.3600	-18.0258
23625	23625	746811.2460	9881521.3600	-18.2897
23626	23626	746837.2460	9881521.3600	-17.4894
23627	23627	746863.2460	9881521.3600	-18.5456
23628	23628	746889.2460	9881521.3600	-17.2858
23629	23629	746915.2460	9881521.3600	-16.7068
23630	23630	746941.2460	9881521.3600	-15.5842
23631	23631	746967.2460	9881521.3600	-15.0824
23632	23632	746993.2460	9881521.3600	-15.6215
23633	23633	747019.2460	9881521.3600	-16.4450
23634	23634	747045.2460	9881521.3600	-15.3709
23635	23635	747071.2460	9881521.3600	-14.4816
23636	23636	747097.2460	9881521.3600	-13.1156
23637	23637	747123.2460	9881521.3600	-13.2858
23638	23638	747149.2460	9881521.3600	-13.9963
23639	23639	747175.2460	9881521.3600	-13.1099
23640	23640	747201.2460	9881521.3600	-13.9689
23641	23641	747227.2460	9881521.3600	-14.2472
23642	23642	747253.2460	9881521.3600	-14.9539
23643	23643	747279.2460	9881521.3600	-11.3775
23644	23644	747305.2460	9881521.3600	-9.3654
23645	23645	747331.2460	9881521.3600	-9.7213
23646	23646	747357.2460	9881521.3600	-11.8090
23647	23647	747383.2460	9881521.3600	-10.7723
23648	23648	747409.2460	9881521.3600	-10.5621
23649	23649	747435.2460	9881521.3600	-10.0490
23650	23650	747461.2460	9881521.3600	-8.9782
23651	23651	747487.2460	9881521.3600	-11.3134
23652	23652	747513.2460	9881521.3600	-9.4607
23653	23653	747539.2460	9881521.3600	-10.8543
23654	23654	747565.2460	9881521.3600	-11.0841
23655	23655	747591.2460	9881521.3600	-10.9763
23656	23656	747617.2460	9881521.3600	-9.8696
23657	23657	747643.2460	9881521.3600	-9.3809
23658	23658	747669.2460	9881521.3600	-9.7624
23659	23659	747695.2460	9881521.3600	-11.8504
23660	23660	747721.2460	9881521.3600	-13.4464
23661	23661	747747.2460	9881521.3600	-13.9343
23662	23662	747773.2460	9881521.3600	-13.8375
23663	23663	747799.2460	9881521.3600	-13.4007
23664	23664	747825.2460	9881521.3600	-11.9683
23665	23665	747851.2460	9881521.3600	-12.0496
23666	23666	747877.2460	9881521.3600	-11.7370
23667	23667	747903.2460	9881521.3600	-13.2050
23668	23668	747929.2460	9881521.3600	-15.2921
23669	23669	747955.2460	9881521.3600	-15.7322
23670	23670	747981.2460	9881521.3600	-14.6355
23671	23671	748007.2460	9881521.3600	-14.3809
23672	23672	748033.2460	9881521.3600	-14.8388
23673	23673	748059.2460	9881521.3600	-15.9530
23674	23674	748085.2460	9881521.3600	-15.7086
23675	23675	748111.2460	9881521.3600	-18.7255
23676	23676	748137.2460	9881521.3600	-19.4479
23677	23677	748163.2460	9881521.3600	-19.9971
23678	23678	748189.2460	9881521.3600	-20.3488
23679	23679	748215.2460	9881521.3600	-19.9313
23680	23680	748241.2460	9881521.3600	-18.4301
23681	23681	748267.2460	9881521.3600	-17.8897
23682	23682	748293.2460	9881521.3600	-16.3686
23683	23683	748319.2460	9881521.3600	-15.1766
23684	23684	748345.2460	9881521.3600	-14.3894
23685	23685	748371.2460	9881521.3600	-14.8935
23686	23686	748397.2460	9881521.3600	-14.7075
23687	23687	748423.2460	9881521.3600	-14.0222
23688	23688	748449.2460	9881521.3600	-13.9543
23689	23689	748475.2460	9881521.3600	-13.4058
23690	23690	748501.2460	9881521.3600	-11.9169
23691	23691	748527.2460	9881521.3600	-13.2008
23692	23692	748553.2460	9881521.3600	-12.3227
23693	23693	744965.2460	9881495.3600	-10.0378
23694	23694	744991.2460	9881495.3600	-9.5476
23695	23695	745017.2460	9881495.3600	-8.2136
23696	23696	745043.2460	9881495.3600	-10.6625
23697	23697	745069.2460	9881495.3600	-10.5944
23698	23698	745095.2460	9881495.3600	-9.5735
23699	23699	745121.2460	9881495.3600	-11.6087
23700	23700	745147.2460	9881495.3600	-12.6962
23701	23701	745173.2460	9881495.3600	-11.9110
23702	23702	745199.2460	9881495.3600	-13.2794
23703	23703	745225.2460	9881495.3600	-12.2570
23704	23704	745251.2460	9881495.3600	-11.2319
23705	23705	745277.2460	9881495.3600	-10.7665
23706	23706	745303.2460	9881495.3600	-12.2216
23707	23707	745329.2460	9881495.3600	-12.2026
23708	23708	745355.2460	9881495.3600	-11.5206
23709	23709	745381.2460	9881495.3600	-11.3866
23710	23710	745407.2460	9881495.3600	-11.8200
23711	23711	745433.2460	9881495.3600	-13.2249
23712	23712	745459.2460	9881495.3600	-13.4676
23713	23713	745485.2460	9881495.3600	-12.9036
23714	23714	745511.2460	9881495.3600	-12.7048
23715	23715	745537.2460	9881495.3600	-12.7738
23716	23716	745563.2460	9881495.3600	-12.9078
23717	23717	745589.2460	9881495.3600	-12.5570
23718	23718	745615.2460	9881495.3600	-11.9794
23719	23719	745641.2460	9881495.3600	-11.5388
23720	23720	745667.2460	9881495.3600	-11.8342
23721	23721	745693.2460	9881495.3600	-12.0196
23722	23722	745719.2460	9881495.3600	-13.6889
23723	23723	745745.2460	9881495.3600	-14.1673
23724	23724	745771.2460	9881495.3600	-14.2871
23725	23725	745797.2460	9881495.3600	-15.5627
23726	23726	745823.2460	9881495.3600	-16.0342
23727	23727	745849.2460	9881495.3600	-15.2258
23728	23728	745875.2460	9881495.3600	-14.4985
23729	23729	745901.2460	9881495.3600	-12.9359
23730	23730	745927.2460	9881495.3600	-12.7966
23731	23731	745953.2460	9881495.3600	-12.9696
23732	23732	745979.2460	9881495.3600	-13.8449
23733	23733	746005.2460	9881495.3600	-13.8552
23734	23734	746031.2460	9881495.3600	-13.8664
23735	23735	746057.2460	9881495.3600	-11.3207
23736	23736	746083.2460	9881495.3600	-12.1435
23737	23737	746109.2460	9881495.3600	-13.6252
23738	23738	746135.2460	9881495.3600	-14.7683
23739	23739	746161.2460	9881495.3600	-13.7915
23740	23740	746187.2460	9881495.3600	-13.9632
23741	23741	746213.2460	9881495.3600	-13.9100
23742	23742	746239.2460	9881495.3600	-14.2634
23743	23743	746265.2460	9881495.3600	-13.4769
23744	23744	746291.2460	9881495.3600	-13.9485
23745	23745	746317.2460	9881495.3600	-14.0884
23746	23746	746343.2460	9881495.3600	-13.9538
23747	23747	746369.2460	9881495.3600	-12.3809
23748	23748	746395.2460	9881495.3600	-13.9937
23749	23749	746421.2460	9881495.3600	-13.4174
23750	23750	746447.2460	9881495.3600	-12.3152
23751	23751	746473.2460	9881495.3600	-12.5631
23752	23752	746499.2460	9881495.3600	-12.6450
23753	23753	746525.2460	9881495.3600	-12.8694
23754	23754	746551.2460	9881495.3600	-14.6395
23755	23755	746577.2460	9881495.3600	-14.2368
23756	23756	746603.2460	9881495.3600	-13.6539
23757	23757	746629.2460	9881495.3600	-13.4547
23758	23758	746655.2460	9881495.3600	-13.6189
23759	23759	746681.2460	9881495.3600	-14.0577
23760	23760	746707.2460	9881495.3600	-15.1512
23761	23761	746733.2460	9881495.3600	-16.4504
23762	23762	746759.2460	9881495.3600	-17.5695
23763	23763	746785.2460	9881495.3600	-17.7325
23764	23764	746811.2460	9881495.3600	-17.5172
23765	23765	746837.2460	9881495.3600	-17.2793
23766	23766	746863.2460	9881495.3600	-17.1612
23767	23767	746889.2460	9881495.3600	-16.8662
23768	23768	746915.2460	9881495.3600	-17.1839
23769	23769	746941.2460	9881495.3600	-15.2011
23770	23770	746967.2460	9881495.3600	-14.6733
23771	23771	746993.2460	9881495.3600	-16.1316
23772	23772	747019.2460	9881495.3600	-16.1639
23773	23773	747045.2460	9881495.3600	-14.9141
23774	23774	747071.2460	9881495.3600	-14.6543
23775	23775	747097.2460	9881495.3600	-13.9379
23776	23776	747123.2460	9881495.3600	-13.9048
23777	23777	747149.2460	9881495.3600	-12.9191
23778	23778	747175.2460	9881495.3600	-13.5950
23779	23779	747201.2460	9881495.3600	-15.0707
23780	23780	747227.2460	9881495.3600	-13.7758
23781	23781	747253.2460	9881495.3600	-14.6285
23782	23782	747279.2460	9881495.3600	-13.1897
23783	23783	747305.2460	9881495.3600	-11.8531
23784	23784	747331.2460	9881495.3600	-9.9425
23785	23785	747357.2460	9881495.3600	-11.5231
23786	23786	747383.2460	9881495.3600	-9.6728
23787	23787	747409.2460	9881495.3600	-14.1343
23788	23788	747435.2460	9881495.3600	-10.6192
23789	23789	747461.2460	9881495.3600	-9.5171
23790	23790	747487.2460	9881495.3600	-11.2119
23791	23791	747513.2460	9881495.3600	-9.6334
23792	23792	747539.2460	9881495.3600	-11.3492
23793	23793	747565.2460	9881495.3600	-9.4947
23794	23794	747591.2460	9881495.3600	-11.6700
23795	23795	747617.2460	9881495.3600	-9.9170
23796	23796	747643.2460	9881495.3600	-9.3091
23797	23797	747669.2460	9881495.3600	-9.9653
23798	23798	747695.2460	9881495.3600	-13.2716
23799	23799	747721.2460	9881495.3600	-13.9563
23800	23800	747747.2460	9881495.3600	-14.3955
23801	23801	747773.2460	9881495.3600	-15.0001
23802	23802	747799.2460	9881495.3600	-14.9570
23803	23803	747825.2460	9881495.3600	-14.9435
23804	23804	747851.2460	9881495.3600	-13.9231
23805	23805	747877.2460	9881495.3600	-14.4418
23806	23806	747903.2460	9881495.3600	-15.5408
23807	23807	747929.2460	9881495.3600	-16.2284
23808	23808	747955.2460	9881495.3600	-16.2218
23809	23809	747981.2460	9881495.3600	-14.9642
23810	23810	748007.2460	9881495.3600	-14.4591
23811	23811	748033.2460	9881495.3600	-14.9786
23812	23812	748059.2460	9881495.3600	-15.2493
23813	23813	748085.2460	9881495.3600	-16.2089
23814	23814	748111.2460	9881495.3600	-18.7245
23815	23815	748137.2460	9881495.3600	-19.9385
23816	23816	748163.2460	9881495.3600	-20.3626
23817	23817	748189.2460	9881495.3600	-20.5348
23818	23818	748215.2460	9881495.3600	-20.2721
23819	23819	748241.2460	9881495.3600	-19.1085
23820	23820	748267.2460	9881495.3600	-18.1320
23821	23821	748293.2460	9881495.3600	-17.4855
23822	23822	748319.2460	9881495.3600	-17.0822
23823	23823	748345.2460	9881495.3600	-16.5207
23824	23824	748371.2460	9881495.3600	-16.2943
23825	23825	748397.2460	9881495.3600	-15.1819
23826	23826	748423.2460	9881495.3600	-14.8945
23827	23827	748449.2460	9881495.3600	-14.3012
23828	23828	748475.2460	9881495.3600	-12.0772
23829	23829	748501.2460	9881495.3600	-13.2569
23830	23830	748527.2460	9881495.3600	-12.4934
23831	23831	748553.2460	9881495.3600	-12.7148
23832	23832	744991.2460	9881469.3600	-9.1315
23833	23833	745017.2460	9881469.3600	-9.2151
23834	23834	745043.2460	9881469.3600	-10.8434
23835	23835	745069.2460	9881469.3600	-10.2734
23836	23836	745095.2460	9881469.3600	-10.2018
23837	23837	745121.2460	9881469.3600	-11.9051
23838	23838	745147.2460	9881469.3600	-12.4409
23839	23839	745173.2460	9881469.3600	-10.4272
23840	23840	745199.2460	9881469.3600	-11.9249
23841	23841	745225.2460	9881469.3600	-9.4532
23842	23842	745251.2460	9881469.3600	-10.4686
23843	23843	745277.2460	9881469.3600	-10.4474
23844	23844	745303.2460	9881469.3600	-11.1525
23845	23845	745329.2460	9881469.3600	-10.7660
23846	23846	745355.2460	9881469.3600	-10.2280
23847	23847	745381.2460	9881469.3600	-11.9675
23848	23848	745407.2460	9881469.3600	-13.8428
23849	23849	745433.2460	9881469.3600	-10.7082
23850	23850	745459.2460	9881469.3600	-7.9984
23851	23851	745485.2460	9881469.3600	-15.0976
23852	23852	745511.2460	9881469.3600	-12.9297
23853	23853	745537.2460	9881469.3600	-12.0341
23854	23854	745563.2460	9881469.3600	-12.3418
23855	23855	745589.2460	9881469.3600	-12.5109
23856	23856	745615.2460	9881469.3600	-11.7104
23857	23857	745641.2460	9881469.3600	-11.6551
23858	23858	745667.2460	9881469.3600	-12.1159
23859	23859	745693.2460	9881469.3600	-12.7019
23860	23860	745719.2460	9881469.3600	-13.9997
23861	23861	745745.2460	9881469.3600	-13.7329
23862	23862	745771.2460	9881469.3600	-13.8248
23863	23863	745797.2460	9881469.3600	-15.5006
23864	23864	745823.2460	9881469.3600	-15.8496
23865	23865	745849.2460	9881469.3600	-15.4584
23866	23866	745875.2460	9881469.3600	-14.1542
23867	23867	745901.2460	9881469.3600	-13.0204
23868	23868	745927.2460	9881469.3600	-12.7922
23869	23869	745953.2460	9881469.3600	-13.0945
23870	23870	745979.2460	9881469.3600	-13.4343
23871	23871	746005.2460	9881469.3600	-13.4827
23872	23872	746031.2460	9881469.3600	-12.5509
23873	23873	746057.2460	9881469.3600	-13.3455
23874	23874	746083.2460	9881469.3600	-12.7335
23875	23875	746109.2460	9881469.3600	-12.5194
23876	23876	746135.2460	9881469.3600	-14.3814
23877	23877	746161.2460	9881469.3600	-14.0853
23878	23878	746187.2460	9881469.3600	-14.2083
23879	23879	746213.2460	9881469.3600	-14.1700
23880	23880	746239.2460	9881469.3600	-14.1982
23881	23881	746265.2460	9881469.3600	-14.5302
23882	23882	746291.2460	9881469.3600	-13.4831
23883	23883	746317.2460	9881469.3600	-13.7113
23884	23884	746343.2460	9881469.3600	-14.1441
23885	23885	746369.2460	9881469.3600	-13.8837
23886	23886	746395.2460	9881469.3600	-13.3003
