Id	X	Y	Rugositas
23647	746031.10120	9881510.79960	1.00008
23648	746057.10120	9881510.79960	1.00008
23649	746083.10120	9881510.79960	1.00010
23650	746109.10120	9881510.79960	1.00008
23651	746135.10120	9881510.79960	1.00007
23652	746161.10120	9881510.79960	1.00006
23653	746187.10120	9881510.79960	1.00003
23654	746213.10120	9881510.79960	1.00002
23655	746239.10120	9881510.79960	1.00002
23656	746265.10120	9881510.79960	1.00001
23657	746291.10120	9881510.79960	1.00001
23658	746317.10120	9881510.79960	1.00000
23659	746343.10120	9881510.79960	1.00001
23660	746369.10120	9881510.79960	1.00001
23661	746395.10120	9881510.79960	1.00001
23662	746421.10120	9881510.79960	1.00000
23663	746447.10120	9881510.79960	1.00000
23664	746473.10120	9881510.79960	1.00001
23665	746499.10120	9881510.79960	1.00003
23666	746525.10120	9881510.79960	1.00004
23667	746551.10120	9881510.79960	1.00003
23668	746577.10120	9881510.79960	1.00002
23669	746603.10120	9881510.79960	1.00002
23670	746629.10120	9881510.79960	1.00003
23671	746655.10120	9881510.79960	1.00003
23672	746681.10120	9881510.79960	1.00007
23673	746707.10120	9881510.79960	1.00004
23674	746733.10120	9881510.79960	1.00001
23675	746759.10120	9881510.79960	1.00004
23676	746785.10120	9881510.79960	1.00004
23677	746811.10120	9881510.79960	1.00006
23678	746837.10120	9881510.79960	1.00003
23679	746863.10120	9881510.79960	1.00001
23680	746889.10120	9881510.79960	1.00005
23681	746915.10120	9881510.79960	1.00012
23682	746941.10120	9881510.79960	1.00027
23683	746967.10120	9881510.79960	1.00009
23684	746993.10120	9881510.79960	1.00005
23685	747019.10120	9881510.79960	1.00008
23686	747045.10120	9881510.79960	1.00018
23687	747071.10120	9881510.79960	1.00011
23688	747097.10120	9881510.79960	1.00001
23689	747123.10120	9881510.79960	1.00006
23690	747149.10120	9881510.79960	1.00032
23691	747175.10120	9881510.79960	1.00017
23692	747201.10120	9881510.79960	1.00019
23693	747227.10120	9881510.79960	1.00022
23694	747253.10120	9881510.79960	1.00023
23695	747279.10120	9881510.79960	1.00013
23696	747305.10120	9881510.79960	1.00100
23697	747331.10120	9881510.79960	1.00246
23698	747357.10120	9881510.79960	1.00131
23699	747383.10120	9881510.79960	1.00015
23700	747409.10120	9881510.79960	1.00026
23701	747435.10120	9881510.79960	1.00097
23702	747461.10120	9881510.79960	1.00072
23703	747487.10120	9881510.79960	1.00101
23704	747513.10120	9881510.79960	1.00192
23705	747539.10120	9881510.79960	1.00056
23706	747565.10120	9881510.79960	1.00011
23707	747591.10120	9881510.79960	1.00010
23708	747617.10120	9881510.79960	1.00013
23709	747643.10120	9881510.79960	1.00008
23710	747669.10120	9881510.79960	1.00004
23711	747695.10120	9881510.79960	1.00009
23712	747721.10120	9881510.79960	1.00020
23713	747747.10120	9881510.79960	1.00009
23714	747773.10120	9881510.79960	1.00009
23715	747799.10120	9881510.79960	1.00015
23716	747825.10120	9881510.79960	1.00096
23717	747851.10120	9881510.79960	1.00165
23718	747877.10120	9881510.79960	1.00055
23719	747903.10120	9881510.79960	1.00029
23720	747929.10120	9881510.79960	1.00004
23721	747955.10120	9881510.79960	1.00005
23722	747981.10120	9881510.79960	1.00008
23723	748007.10120	9881510.79960	1.00004
23724	748033.10120	9881510.79960	1.00005
23725	748059.10120	9881510.79960	1.00003
23726	748085.10120	9881510.79960	1.00001
23727	748111.10120	9881510.79960	1.00001
23728	748137.10120	9881510.79960	1.00001
23729	748163.10120	9881510.79960	1.00002
23730	748189.10120	9881510.79960	1.00001
23731	748215.10120	9881510.79960	1.00001
23732	748241.10120	9881510.79960	1.00002
23733	748267.10120	9881510.79960	1.00003
23734	748293.10120	9881510.79960	1.00003
23735	748319.10120	9881510.79960	1.00005
23736	748345.10120	9881510.79960	1.00011
23737	748371.10120	9881510.79960	1.00022
23738	748397.10120	9881510.79960	1.00036
23739	748423.10120	9881510.79960	1.00026
23740	748449.10120	9881510.79960	1.00017
23741	748475.10120	9881510.79960	1.00019
23742	748501.10120	9881510.79960	1.00045
23743	748527.10120	9881510.79960	1.00080
23744	744939.10120	9881484.79960	1.00009
23745	744965.10120	9881484.79960	1.00014
23746	744991.10120	9881484.79960	1.00030
23747	745017.10120	9881484.79960	1.00040
23748	745043.10120	9881484.79960	1.00017
23749	745069.10120	9881484.79960	1.00055
23750	745095.10120	9881484.79960	1.00193
23751	745121.10120	9881484.79960	1.00633
23752	745147.10120	9881484.79960	1.00977
23753	745173.10120	9881484.79960	1.00303
23754	745199.10120	9881484.79960	1.00286
23755	745225.10120	9881484.79960	1.00317
23756	745251.10120	9881484.79960	1.00450
23757	745277.10120	9881484.79960	1.00918
23758	745303.10120	9881484.79960	1.00817
23759	745329.10120	9881484.79960	1.00220
23760	745355.10120	9881484.79960	1.00149
23761	745381.10120	9881484.79960	1.00013
23762	745407.10120	9881484.79960	1.00012
23763	745433.10120	9881484.79960	1.00050
23764	745459.10120	9881484.79960	1.00046
23765	745485.10120	9881484.79960	1.00022
23766	745511.10120	9881484.79960	1.00029
23767	745537.10120	9881484.79960	1.00007
23768	745563.10120	9881484.79960	1.00016
23769	745589.10120	9881484.79960	1.00008
23770	745615.10120	9881484.79960	1.00008
23771	745641.10120	9881484.79960	1.00003
23772	745667.10120	9881484.79960	1.00003
23773	745693.10120	9881484.79960	1.00005
23774	745719.10120	9881484.79960	1.00012
23775	745745.10120	9881484.79960	1.00030
23776	745771.10120	9881484.79960	1.00035
23777	745797.10120	9881484.79960	1.00005
23778	745823.10120	9881484.79960	1.00005
23779	745849.10120	9881484.79960	1.00001
23780	745875.10120	9881484.79960	1.00006
23781	745901.10120	9881484.79960	1.00001
23782	745927.10120	9881484.79960	1.00002
23783	745953.10120	9881484.79960	1.00003
23784	745979.10120	9881484.79960	1.00030
23785	746005.10120	9881484.79960	1.00024
23786	746031.10120	9881484.79960	1.00005
23787	746057.10120	9881484.79960	1.00003
23788	746083.10120	9881484.79960	1.00009
23789	746109.10120	9881484.79960	1.00002
23790	746135.10120	9881484.79960	1.00003
23791	746161.10120	9881484.79960	1.00005
23792	746187.10120	9881484.79960	1.00004
23793	746213.10120	9881484.79960	1.00007
23794	746239.10120	9881484.79960	1.00007
23795	746265.10120	9881484.79960	1.00002
23796	746291.10120	9881484.79960	1.00000
23797	746317.10120	9881484.79960	1.00000
23798	746343.10120	9881484.79960	1.00000
23799	746369.10120	9881484.79960	1.00001
23800	746395.10120	9881484.79960	1.00001
23801	746421.10120	9881484.79960	1.00000
23802	746447.10120	9881484.79960	1.00000
23803	746473.10120	9881484.79960	1.00002
23804	746499.10120	9881484.79960	1.00003
23805	746525.10120	9881484.79960	1.00003
23806	746551.10120	9881484.79960	1.00002
23807	746577.10120	9881484.79960	1.00002
23808	746603.10120	9881484.79960	1.00001
23809	746629.10120	9881484.79960	1.00003
23810	746655.10120	9881484.79960	1.00005
23811	746681.10120	9881484.79960	1.00009
23812	746707.10120	9881484.79960	1.00003
23813	746733.10120	9881484.79960	1.00002
23814	746759.10120	9881484.79960	1.00005
23815	746785.10120	9881484.79960	1.00002
23816	746811.10120	9881484.79960	1.00006
23817	746837.10120	9881484.79960	1.00002
23818	746863.10120	9881484.79960	1.00001
23819	746889.10120	9881484.79960	1.00003
23820	746915.10120	9881484.79960	1.00004
23821	746941.10120	9881484.79960	1.00012
23822	746967.10120	9881484.79960	1.00003
23823	746993.10120	9881484.79960	1.00002
23824	747019.10120	9881484.79960	1.00003
23825	747045.10120	9881484.79960	1.00011
23826	747071.10120	9881484.79960	1.00008
23827	747097.10120	9881484.79960	1.00003
23828	747123.10120	9881484.79960	1.00005
23829	747149.10120	9881484.79960	1.00029
23830	747175.10120	9881484.79960	1.00028
23831	747201.10120	9881484.79960	1.00032
23832	747227.10120	9881484.79960	1.00017
23833	747253.10120	9881484.79960	1.00019
23834	747279.10120	9881484.79960	1.00024
23835	747305.10120	9881484.79960	1.00040
23836	747331.10120	9881484.79960	1.00085
23837	747357.10120	9881484.79960	1.00063
23838	747383.10120	9881484.79960	1.00026
23839	747409.10120	9881484.79960	1.00035
23840	747435.10120	9881484.79960	1.00116
23841	747461.10120	9881484.79960	1.00113
23842	747487.10120	9881484.79960	1.00061
23843	747513.10120	9881484.79960	1.00083
23844	747539.10120	9881484.79960	1.00065
23845	747565.10120	9881484.79960	1.00020
23846	747591.10120	9881484.79960	1.00013
23847	747617.10120	9881484.79960	1.00011
23848	747643.10120	9881484.79960	1.00012
23849	747669.10120	9881484.79960	1.00001
23850	747695.10120	9881484.79960	1.00002
23851	747721.10120	9881484.79960	1.00010
23852	747747.10120	9881484.79960	1.00005
23853	747773.10120	9881484.79960	1.00004
23854	747799.10120	9881484.79960	1.00007
23855	747825.10120	9881484.79960	1.00064
23856	747851.10120	9881484.79960	1.00095
23857	747877.10120	9881484.79960	1.00034
23858	747903.10120	9881484.79960	1.00023
23859	747929.10120	9881484.79960	1.00001
23860	747955.10120	9881484.79960	1.00004
23861	747981.10120	9881484.79960	1.00003
23862	748007.10120	9881484.79960	1.00002
23863	748033.10120	9881484.79960	1.00002
23864	748059.10120	9881484.79960	1.00004
23865	748085.10120	9881484.79960	1.00002
23866	748111.10120	9881484.79960	1.00000
23867	748137.10120	9881484.79960	1.00000
23868	748163.10120	9881484.79960	1.00001
23869	748189.10120	9881484.79960	1.00001
23870	748215.10120	9881484.79960	1.00001
23871	748241.10120	9881484.79960	1.00002
23872	748267.10120	9881484.79960	1.00002
23873	748293.10120	9881484.79960	1.00002
23874	748319.10120	9881484.79960	1.00003
23875	748345.10120	9881484.79960	1.00005
23876	748371.10120	9881484.79960	1.00015
23877	748397.10120	9881484.79960	1.00020
23878	748423.10120	9881484.79960	1.00011
23879	748449.10120	9881484.79960	1.00012
23880	748475.10120	9881484.79960	1.00058
23881	748501.10120	9881484.79960	1.00094
23882	748527.10120	9881484.79960	1.00043
23883	748553.10120	9881484.79960	1.00017
23884	744965.10120	9881458.79960	1.00018
23885	744991.10120	9881458.79960	1.00041
23886	745017.10120	9881458.79960	1.00089
23887	745043.10120	9881458.79960	1.00043
23888	745069.10120	9881458.79960	1.00052
23889	745095.10120	9881458.79960	1.00164
23890	745121.10120	9881458.79960	1.00621
23891	745147.10120	9881458.79960	1.00777
23892	745173.10120	9881458.79960	1.00069
23893	745199.10120	9881458.79960	1.00033
23894	745225.10120	9881458.79960	1.00086
23895	745251.10120	9881458.79960	1.00147
23896	745277.10120	9881458.79960	1.00295
23897	745303.10120	9881458.79960	1.00418
23898	745329.10120	9881458.79960	1.00264
23899	745355.10120	9881458.79960	1.00113
23900	745381.10120	9881458.79960	1.00130
23901	745407.10120	9881458.79960	1.00185
23902	745433.10120	9881458.79960	1.00232
23903	745459.10120	9881458.79960	1.00111
23904	745485.10120	9881458.79960	1.00018
23905	745511.10120	9881458.79960	1.00018
23906	745537.10120	9881458.79960	1.00004
23907	745563.10120	9881458.79960	1.00005
23908	745589.10120	9881458.79960	1.00011
23909	745615.10120	9881458.79960	1.00011
23910	745641.10120	9881458.79960	1.00004
23911	745667.10120	9881458.79960	1.00003
23912	745693.10120	9881458.79960	1.00004
23913	745719.10120	9881458.79960	1.00005
23914	745745.10120	9881458.79960	1.00021
23915	745771.10120	9881458.79960	1.00054
23916	745797.10120	9881458.79960	1.00021
23917	745823.10120	9881458.79960	1.00009
23918	745849.10120	9881458.79960	1.00001
23919	745875.10120	9881458.79960	1.00007
23920	745901.10120	9881458.79960	1.00004
23921	745927.10120	9881458.79960	1.00002
23922	745953.10120	9881458.79960	1.00007
23923	745979.10120	9881458.79960	1.00042
23924	746005.10120	9881458.79960	1.00015
23925	746031.10120	9881458.79960	1.00008
23926	746057.10120	9881458.79960	1.00010
23927	746083.10120	9881458.79960	1.00013
23928	746109.10120	9881458.79960	1.00009
23929	746135.10120	9881458.79960	1.00007
23930	746161.10120	9881458.79960	1.00028
23931	746187.10120	9881458.79960	1.00053
23932	746213.10120	9881458.79960	1.00046
23933	746239.10120	9881458.79960	1.00030
23934	746265.10120	9881458.79960	1.00014
23935	746291.10120	9881458.79960	1.00002
23936	746317.10120	9881458.79960	1.00000
23937	746343.10120	9881458.79960	1.00000
23938	746369.10120	9881458.79960	1.00000
23939	746395.10120	9881458.79960	1.00001
23940	746421.10120	9881458.79960	1.00001
23941	746447.10120	9881458.79960	1.00001
23942	746473.10120	9881458.79960	1.00004
23943	746499.10120	9881458.79960	1.00002
23944	746525.10120	9881458.79960	1.00001
23945	746551.10120	9881458.79960	1.00002
23946	746577.10120	9881458.79960	1.00002
23947	746603.10120	9881458.79960	1.00001
23948	746629.10120	9881458.79960	1.00003
23949	746655.10120	9881458.79960	1.00004
23950	746681.10120	9881458.79960	1.00015
23951	746707.10120	9881458.79960	1.00003
23952	746733.10120	9881458.79960	1.00001
23953	746759.10120	9881458.79960	1.00004
23954	746785.10120	9881458.79960	1.00003
23955	746811.10120	9881458.79960	1.00005
23956	746837.10120	9881458.79960	1.00004
23957	746863.10120	9881458.79960	1.00001
23958	746889.10120	9881458.79960	1.00002
23959	746915.10120	9881458.79960	1.00005
23960	746941.10120	9881458.79960	1.00017
23961	746967.10120	9881458.79960	1.00008
23962	746993.10120	9881458.79960	1.00006
23963	747019.10120	9881458.79960	1.00008
23964	747045.10120	9881458.79960	1.00017
23965	747071.10120	9881458.79960	1.00012
23966	747097.10120	9881458.79960	1.00013
23967	747123.10120	9881458.79960	1.00016
23968	747149.10120	9881458.79960	1.00051
23969	747175.10120	9881458.79960	1.00064
23970	747201.10120	9881458.79960	1.00087
23971	747227.10120	9881458.79960	1.00076
23972	747253.10120	9881458.79960	1.00060
23973	747279.10120	9881458.79960	1.00029
23974	747305.10120	9881458.79960	1.00047
23975	747331.10120	9881458.79960	1.00075
23976	747357.10120	9881458.79960	1.00025
23977	747383.10120	9881458.79960	1.00065
23978	747409.10120	9881458.79960	1.00163
23979	747435.10120	9881458.79960	1.00121
23980	747461.10120	9881458.79960	1.00098
23981	747487.10120	9881458.79960	1.00038
23982	747513.10120	9881458.79960	1.00042
23983	747539.10120	9881458.79960	1.00043
23984	747565.10120	9881458.79960	1.00064
23985	747591.10120	9881458.79960	1.00034
23986	747617.10120	9881458.79960	1.00011
23987	747643.10120	9881458.79960	1.00028
23988	747669.10120	9881458.79960	1.00011
23989	747695.10120	9881458.79960	1.00002
23990	747721.10120	9881458.79960	1.00006
23991	747747.10120	9881458.79960	1.00004
23992	747773.10120	9881458.79960	1.00004
23993	747799.10120	9881458.79960	1.00007
23994	747825.10120	9881458.79960	1.00018
23995	747851.10120	9881458.79960	1.00023
23996	747877.10120	9881458.79960	1.00005
23997	747903.10120	9881458.79960	1.00002
23998	747929.10120	9881458.79960	1.00003
23999	747955.10120	9881458.79960	1.00007
24000	747981.10120	9881458.79960	1.00008
24001	748007.10120	9881458.79960	1.00007
24002	748033.10120	9881458.79960	1.00005
24003	748059.10120	9881458.79960	1.00003
24004	748085.10120	9881458.79960	1.00002
24005	748111.10120	9881458.79960	1.00001
24006	748137.10120	9881458.79960	1.00001
24007	748163.10120	9881458.79960	1.00001
24008	748189.10120	9881458.79960	1.00001
24009	748215.10120	9881458.79960	1.00001
24010	748241.10120	9881458.79960	1.00000
24011	748267.10120	9881458.79960	1.00001
24012	748293.10120	9881458.79960	1.00002
24013	748319.10120	9881458.79960	1.00002
24014	748345.10120	9881458.79960	1.00004
24015	748371.10120	9881458.79960	1.00011
24016	748397.10120	9881458.79960	1.00015
24017	748423.10120	9881458.79960	1.00019
24018	748449.10120	9881458.79960	1.00075
24019	748475.10120	9881458.79960	1.00193
24020	748501.10120	9881458.79960	1.00115
24021	748527.10120	9881458.79960	1.00033
24022	748553.10120	9881458.79960	1.00013
24023	745017.10120	9881432.79960	1.00039
24024	745043.10120	9881432.79960	1.00055
24025	745069.10120	9881432.79960	1.00058
24026	745095.10120	9881432.79960	1.00063
24027	745121.10120	9881432.79960	1.00335
24028	745147.10120	9881432.79960	1.00421
24029	745173.10120	9881432.79960	1.00090
24030	745199.10120	9881432.79960	1.00081
24031	745225.10120	9881432.79960	1.00222
24032	745251.10120	9881432.79960	1.00341
24033	745277.10120	9881432.79960	1.00794
24034	745303.10120	9881432.79960	1.00495
24035	745329.10120	9881432.79960	1.00115
24036	745355.10120	9881432.79960	1.00133
24037	745381.10120	9881432.79960	1.00096
24038	745407.10120	9881432.79960	1.00063
24039	745433.10120	9881432.79960	1.00064
24040	745459.10120	9881432.79960	1.00116
24041	745485.10120	9881432.79960	1.00084
24042	745511.10120	9881432.79960	1.00034
24043	745537.10120	9881432.79960	1.00035
24044	745563.10120	9881432.79960	1.00008
24045	745589.10120	9881432.79960	1.00018
24046	745615.10120	9881432.79960	1.00017
24047	745641.10120	9881432.79960	1.00006
24048	745667.10120	9881432.79960	1.00005
24049	745693.10120	9881432.79960	1.00008
24050	745719.10120	9881432.79960	1.00017
24051	745745.10120	9881432.79960	1.00015
24052	745771.10120	9881432.79960	1.00023
24053	745797.10120	9881432.79960	1.00016
24054	745823.10120	9881432.79960	1.00007
24055	745849.10120	9881432.79960	1.00002
24056	745875.10120	9881432.79960	1.00009
24057	745901.10120	9881432.79960	1.00018
24058	745927.10120	9881432.79960	1.00003
24059	745953.10120	9881432.79960	1.00006
24060	745979.10120	9881432.79960	1.00039
24061	746005.10120	9881432.79960	1.00013
24062	746031.10120	9881432.79960	1.00010
24063	746057.10120	9881432.79960	1.00018
24064	746083.10120	9881432.79960	1.00046
24065	746109.10120	9881432.79960	1.00062
24066	746135.10120	9881432.79960	1.00025
24067	746161.10120	9881432.79960	1.00030
24068	746187.10120	9881432.79960	1.00048
24069	746213.10120	9881432.79960	1.00028
24070	746239.10120	9881432.79960	1.00012
24071	746265.10120	9881432.79960	1.00012
24072	746291.10120	9881432.79960	1.00008
24073	746317.10120	9881432.79960	1.00003
24074	746343.10120	9881432.79960	1.00000
24075	746369.10120	9881432.79960	1.00001
24076	746395.10120	9881432.79960	1.00002
24077	746421.10120	9881432.79960	1.00001
24078	746447.10120	9881432.79960	1.00001
24079	746473.10120	9881432.79960	1.00004
24080	746499.10120	9881432.79960	1.00002
24081	746525.10120	9881432.79960	1.00001
24082	746551.10120	9881432.79960	1.00001
24083	746577.10120	9881432.79960	1.00001
24084	746603.10120	9881432.79960	1.00001
24085	746629.10120	9881432.79960	1.00004
24086	746655.10120	9881432.79960	1.00003
24087	746681.10120	9881432.79960	1.00017
24088	746707.10120	9881432.79960	1.00006
24089	746733.10120	9881432.79960	1.00005
24090	746759.10120	9881432.79960	1.00004
24091	746785.10120	9881432.79960	1.00007
24092	746811.10120	9881432.79960	1.00002
24093	746837.10120	9881432.79960	1.00002
24094	746863.10120	9881432.79960	1.00001
24095	746889.10120	9881432.79960	1.00004
24096	746915.10120	9881432.79960	1.00004
24097	746941.10120	9881432.79960	1.00033
24098	746967.10120	9881432.79960	1.00015
24099	746993.10120	9881432.79960	1.00010
24100	747019.10120	9881432.79960	1.00007
24101	747045.10120	9881432.79960	1.00014
24102	747071.10120	9881432.79960	1.00010
24103	747097.10120	9881432.79960	1.00015
24104	747123.10120	9881432.79960	1.00016
24105	747149.10120	9881432.79960	1.00058
24106	747175.10120	9881432.79960	1.00059
24107	747201.10120	9881432.79960	1.00062
24108	747227.10120	9881432.79960	1.00082
24109	747253.10120	9881432.79960	1.00156
24110	747279.10120	9881432.79960	1.00110
24111	747305.10120	9881432.79960	1.00120
24112	747331.10120	9881432.79960	1.00186
24113	747357.10120	9881432.79960	1.00032
24114	747383.10120	9881432.79960	1.00028
24115	747409.10120	9881432.79960	1.00046
24116	747435.10120	9881432.79960	1.00006
24117	747461.10120	9881432.79960	1.00019
24118	747487.10120	9881432.79960	1.00026
24119	747513.10120	9881432.79960	1.00048
24120	747539.10120	9881432.79960	1.00032
24121	747565.10120	9881432.79960	1.00063
24122	747591.10120	9881432.79960	1.00040
24123	747617.10120	9881432.79960	1.00024
24124	747643.10120	9881432.79960	1.00017
24125	747669.10120	9881432.79960	1.00011
24126	747695.10120	9881432.79960	1.00004
24127	747721.10120	9881432.79960	1.00008
24128	747747.10120	9881432.79960	1.00004
24129	747773.10120	9881432.79960	1.00005
24130	747799.10120	9881432.79960	1.00005
24131	747825.10120	9881432.79960	1.00010
24132	747851.10120	9881432.79960	1.00014
24133	747877.10120	9881432.79960	1.00009
24134	747903.10120	9881432.79960	1.00004
24135	747929.10120	9881432.79960	1.00006
24136	747955.10120	9881432.79960	1.00010
24137	747981.10120	9881432.79960	1.00009
24138	748007.10120	9881432.79960	1.00010
24139	748033.10120	9881432.79960	1.00005
24140	748059.10120	9881432.79960	1.00003
24141	748085.10120	9881432.79960	1.00003
24142	748111.10120	9881432.79960	1.00002
24143	748137.10120	9881432.79960	1.00001
24144	748163.10120	9881432.79960	1.00001
24145	748189.10120	9881432.79960	1.00002
24146	748215.10120	9881432.79960	1.00001
24147	748241.10120	9881432.79960	1.00002
24148	748267.10120	9881432.79960	1.00001
24149	748293.10120	9881432.79960	1.00001
24150	748319.10120	9881432.79960	1.00002
24151	748345.10120	9881432.79960	1.00003
24152	748371.10120	9881432.79960	1.00004
24153	748397.10120	9881432.79960	1.00017
24154	748423.10120	9881432.79960	1.00053
24155	748449.10120	9881432.79960	1.00103
24156	748475.10120	9881432.79960	1.00100
24157	748501.10120	9881432.79960	1.00068
24158	748527.10120	9881432.79960	1.00036
24159	748553.10120	9881432.79960	1.00016
24160	745043.10120	9881406.79960	1.00030
24161	745069.10120	9881406.79960	1.00032
24162	745095.10120	9881406.79960	1.00046
24163	745121.10120	9881406.79960	1.00042
24164	745147.10120	9881406.79960	1.00063
24165	745173.10120	9881406.79960	1.00082
24166	745199.10120	9881406.79960	1.00076
24167	745225.10120	9881406.79960	1.00157
24168	745251.10120	9881406.79960	1.00268
24169	745277.10120	9881406.79960	1.00638
24170	745303.10120	9881406.79960	1.00243
24171	745329.10120	9881406.79960	1.00322
24172	745355.10120	9881406.79960	1.00611
24173	745381.10120	9881406.79960	1.00445
24174	745407.10120	9881406.79960	1.00210
24175	745433.10120	9881406.79960	1.00046
24176	745459.10120	9881406.79960	1.00120
24177	745485.10120	9881406.79960	1.00302
24178	745511.10120	9881406.79960	1.00163
24179	745537.10120	9881406.79960	1.00103
24180	745563.10120	9881406.79960	1.00040
24181	745589.10120	9881406.79960	1.00076
24182	745615.10120	9881406.79960	1.00065
24183	745641.10120	9881406.79960	1.00023
24184	745667.10120	9881406.79960	1.00011
24185	745693.10120	9881406.79960	1.00015
24186	745719.10120	9881406.79960	1.00043
24187	745745.10120	9881406.79960	1.00017
24188	745771.10120	9881406.79960	1.00004
24189	745797.10120	9881406.79960	1.00004
24190	745823.10120	9881406.79960	1.00002
24191	745849.10120	9881406.79960	1.00003
24192	745875.10120	9881406.79960	1.00016
24193	745901.10120	9881406.79960	1.00046
24194	745927.10120	9881406.79960	1.00024
24195	745953.10120	9881406.79960	1.00014
24196	745979.10120	9881406.79960	1.00043
24197	746005.10120	9881406.79960	1.00018
24198	746031.10120	9881406.79960	1.00019
24199	746057.10120	9881406.79960	1.00077
24200	746083.10120	9881406.79960	1.00115
24201	746109.10120	9881406.79960	1.00095
24202	746135.10120	9881406.79960	1.00031
24203	746161.10120	9881406.79960	1.00045
24204	746187.10120	9881406.79960	1.00034
24205	746213.10120	9881406.79960	1.00011
24206	746239.10120	9881406.79960	1.00008
24207	746265.10120	9881406.79960	1.00008
24208	746291.10120	9881406.79960	1.00006
24209	746317.10120	9881406.79960	1.00006
24210	746343.10120	9881406.79960	1.00002
24211	746369.10120	9881406.79960	1.00001
24212	746395.10120	9881406.79960	1.00002
24213	746421.10120	9881406.79960	1.00003
24214	746447.10120	9881406.79960	1.00002
24215	746473.10120	9881406.79960	1.00004
24216	746499.10120	9881406.79960	1.00001
24217	746525.10120	9881406.79960	1.00002
24218	746551.10120	9881406.79960	1.00001
24219	746577.10120	9881406.79960	1.00001
24220	746603.10120	9881406.79960	1.00001
24221	746629.10120	9881406.79960	1.00002
24222	746655.10120	9881406.79960	1.00001
24223	746681.10120	9881406.79960	1.00009
24224	746707.10120	9881406.79960	1.00002
24225	746733.10120	9881406.79960	1.00003
24226	746759.10120	9881406.79960	1.00003
24227	746785.10120	9881406.79960	1.00011
24228	746811.10120	9881406.79960	1.00005
24229	746837.10120	9881406.79960	1.00005
24230	746863.10120	9881406.79960	1.00002
24231	746889.10120	9881406.79960	1.00008
24232	746915.10120	9881406.79960	1.00016
24233	746941.10120	9881406.79960	1.00069
24234	746967.10120	9881406.79960	1.00019
24235	746993.10120	9881406.79960	1.00014
24236	747019.10120	9881406.79960	1.00010
24237	747045.10120	9881406.79960	1.00018
24238	747071.10120	9881406.79960	1.00011
24239	747097.10120	9881406.79960	1.00012
24240	747123.10120	9881406.79960	1.00006
24241	747149.10120	9881406.79960	1.00032
24242	747175.10120	9881406.79960	1.00020
24243	747201.10120	9881406.79960	1.00009
24244	747227.10120	9881406.79960	1.00066
24245	747253.10120	9881406.79960	1.00114
24246	747279.10120	9881406.79960	1.00121
24247	747305.10120	9881406.79960	1.00209
24248	747331.10120	9881406.79960	1.00377
24249	747357.10120	9881406.79960	1.00107
24250	747383.10120	9881406.79960	1.00013
24251	747409.10120	9881406.79960	1.00046
24252	747435.10120	9881406.79960	1.00024
24253	747461.10120	9881406.79960	1.00011
24254	747487.10120	9881406.79960	1.00011
24255	747513.10120	9881406.79960	1.00029
24256	747539.10120	9881406.79960	1.00025
24257	747565.10120	9881406.79960	1.00039
24258	747591.10120	9881406.79960	1.00028
24259	747617.10120	9881406.79960	1.00037
24260	747643.10120	9881406.79960	1.00004
24261	747669.10120	9881406.79960	1.00002
24262	747695.10120	9881406.79960	1.00007
24263	747721.10120	9881406.79960	1.00015
24264	747747.10120	9881406.79960	1.00009
24265	747773.10120	9881406.79960	1.00008
24266	747799.10120	9881406.79960	1.00005
24267	747825.10120	9881406.79960	1.00010
24268	747851.10120	9881406.79960	1.00013
24269	747877.10120	9881406.79960	1.00013
24270	747903.10120	9881406.79960	1.00004
24271	747929.10120	9881406.79960	1.00010
24272	747955.10120	9881406.79960	1.00019
24273	747981.10120	9881406.79960	1.00016
24274	748007.10120	9881406.79960	1.00007
24275	748033.10120	9881406.79960	1.00002
24276	748059.10120	9881406.79960	1.00002
24277	748085.10120	9881406.79960	1.00004
24278	748111.10120	9881406.79960	1.00004
24279	748137.10120	9881406.79960	1.00001
24280	748163.10120	9881406.79960	1.00001
24281	748189.10120	9881406.79960	1.00001
24282	748215.10120	9881406.79960	1.00002
24283	748241.10120	9881406.79960	1.00002
24284	748267.10120	9881406.79960	1.00003
24285	748293.10120	9881406.79960	1.00002
24286	748319.10120	9881406.79960	1.00003
24287	748345.10120	9881406.79960	1.00004
24288	748371.10120	9881406.79960	1.00004
24289	748397.10120	9881406.79960	1.00016
24290	748423.10120	9881406.79960	1.00084
24291	748449.10120	9881406.79960	1.00055
24292	748475.10120	9881406.79960	1.00082
24293	748501.10120	9881406.79960	1.00124
24294	748527.10120	9881406.79960	1.00057
24295	748553.10120	9881406.79960	1.00025
24296	748579.10120	9881406.79960	1.00012
24297	745069.10120	9881380.79960	1.00014
24298	745095.10120	9881380.79960	1.00023
24299	745121.10120	9881380.79960	1.00021
24300	745147.10120	9881380.79960	1.00016
24301	745173.10120	9881380.79960	1.00029
24302	745199.10120	9881380.79960	1.00034
24303	745225.10120	9881380.79960	1.00078
24304	745251.10120	9881380.79960	1.00235
24305	745277.10120	9881380.79960	1.00275
24306	745303.10120	9881380.79960	1.00155
24307	745329.10120	9881380.79960	1.00254
24308	745355.10120	9881380.79960	1.00334
24309	745381.10120	9881380.79960	1.00274
24310	745407.10120	9881380.79960	1.00177
24311	745433.10120	9881380.79960	1.00061
24312	745459.10120	9881380.79960	1.00093
